filmtv_id,titolo_originale,anno,genere,durata,paese,registi,attori,voto_medio,humor,ritmo,impegno,tensione,erotismo
14422,beyond_rangoon,1995,drammatico,97,usa,john_boorman,patricia_arquette,6.8,0,2,2,2,0
14423,blue_ice,1992,spionaggio,105,gran_bretagna,russell_mulcahy,michael_caine,5.8,0,3,0,2,0
14426,without_her_consent,1990,drammatico,90,usa,sandor_stern,melissa_gilbert,7.0,0,1,2,2,0
14427,la_scoumoune,1972,avventura,105,francia,jose_giovanni,jeanpaul_belmondo,6.7,1,3,1,2,1
14429,go_fish,1994,commedia,85,usa,rose_troche,v_s_brodie,6.2,2,2,2,0,2
14430,le_ultime_ore_di_una_vergine,1972,drammatico,98,italia,gianfranco_piccioli,massimo_farinelli,2.4,0,2,1,0,1
14431,aint_misbehavin,1955,commedia,92,usa,edward_buzzell,rory_calhoun,5.8,2,2,0,1,1
14434,the_monster_club,1980,horror,94,gran_bretagna,roy_ward_baker,vincent_price,6.6,1,3,0,3,1
14436,crooked_hearts,1991,drammatico,112,usa,michael_bortman,vincent_d,7.5,0,1,2,0,1
14437,compagni_di_branco,1996,drammatico,103,italia,paolo_poeti,giulio_scarpati,7.0,0,1,3,0,0
14439,la_casa_dove_abitava_corinne,1996,thriller,90,italia,maurizio_lucidi,barbara_de_rossi,5.0,0,2,0,2,0
14441,amos__andrew,1993,commedia,94,usa,e_max_frye,samuel_l_jackson,6.3,0,2,0,2,0
14443,the_first_powerpentagram,1990,poliziesco,96,usa,robert_resnikoff,lou_diamond_phillips,6.0,0,2,0,2,0
14448,ed_wood,1995,biografico,127,usa,tim_burton,johnny_depp,8.1,3,4,2,1,1
14449,miracle_on_the_th_street,1994,commedia,114,usa,les_mayfield,richard_attenborough,5.3,2,2,0,1,0
14451,casanova_,1964,commedia,107,italia,mario_monicelli,marcello_mastroianni,5.5,3,3,0,1,2
14452,ci_vediamo_in_tribunale,1996,commedia,90,italia,domenico_saverni,nancy_brilli,4.8,2,2,0,1,1
14457,the_loveless,1981,drammatico,82,usa,kathryn_bigelow,willem_dafoe,6.8,0,3,1,3,0
14458,squanto_a_warriors_tale,1994,avventura,101,usa,xavier_koller,adam_beach,6.2,0,2,1,2,0
14460,past_tense,1994,poliziesco,85,usa,graeme_clifford,anthony_la_paglia,4.8,0,2,0,2,0
14465,prince_sign_o_the_times,1987,musicale,85,usa,prince,prince,6.8,0,2,1,2,0
14466,la_tecnica_e_il_rito,1971,drammatico,90,italia,miklos_jancso,jozsef_madaras,5.2,0,1,4,2,0
14468,bloodsport_,1996,azione,90,usa,alan_mehrez,daniel_bernhardt,4.5,0,3,0,1,0
14473,le_due_vite_di_mattia_pascal,1985,grottesco,125,italia,mario_monicelli,marcello_mastroianni,5.9,2,2,1,2,1
14474,borsalino_and_co,1974,poliziesco,115,francia,jacques_deray,alain_delon,5.5,0,3,0,2,1
14476,the_fighting_prince_of_donegal,1966,avventura,110,gran_bretagna,michael_o,peter_mcenery,5.5,1,2,1,1,0
14477,il_trono_di_fuoco__il_giudice_sanguinario,1970,horror,98,italia,jess_franco,christopher_lee,5.5,0,2,0,2,2
14479,the_wedding_party,1969,commedia,90,usa,brian_de_palma,jill_clayburgh,5.3,2,2,0,1,1
14485,star_trek_generations,1994,fantasy,118,usa,david_carson,patrick_stewart,5.8,2,3,0,2,0
14486,even_cowgirls_get_the_blues,1993,grottesco,108,usa,gus_van_sant,uma_thurman,5.4,2,3,0,1,1
14488,the_disappearence_of_nora,1993,thriller,98,gran_bretagna,joyce_chopra,veronica_hamel,6.2,0,2,1,2,0
14489,noi_siamo_le_colonne,1956,commedia,95,italia,luigi_filippo_d,vittorio_de_sica,4.5,2,2,0,0,0
14490,palookaville,1995,commedia,90,usa,alan_taylor,william_forsythe,7.1,2,3,1,1,1
14491,un_angelo_a_new_york,1996,commedia,90,italia,vinicius_mainardi,giancarlo_giannini,3.0,1,2,0,0,0
14492,cervellini_fritti_impanati,1996,commedia,131,italia,maurizio_zaccaro,alessandro_haber,6.3,2,2,1,1,0
14494,nostalghia,1983,drammatico,123,italia,andrei_tarkovsky,oleg_jankovskij,7.4,0,2,4,3,1
14496,willy_signori_e_vengo_da_lontano,1989,commedia,105,italia,francesco_nuti,francesco_nuti,6.0,2,1,0,1,1
14497,leaving_normal,1992,drammatico,113,usa,edward_zwick,christine_lahti,4.5,0,2,0,0,1
14498,agenzia_riccardo_finzi_praticamente_detective,1979,commedia,92,italia,bruno_corbucci,renato_pozzetto,5.7,2,1,0,0,1
14499,prince_of_darkness,1988,horror,100,usa,john_carpenter,donald_pleasence,7.8,2,4,3,5,1
14500,a_walk_with_love_and_death,1969,drammatico,90,usa,john_huston,anjelica_huston,5.9,0,2,1,1,1
14501,aces_high,1976,guerra,120,gran_bretagna,jack_gold,malcolm_mcdowell,6.5,0,2,0,1,0
14503,where_are_children,1986,drammatico,92,usa,bruce_malmuth,jill_clayburgh,6.3,0,2,1,3,0
14504,il_tradimento__passato_che_uccide,1951,drammatico,85,italia,riccardo_freda,amedeo_nazzari,6.1,0,2,1,2,0
14506,saturn_,1980,fantasy,88,usa,stanley_donen,kirk_douglas,6.0,1,2,0,2,0
14508,the_last_valley,1970,avventura,128,gran_bretagna,james_clavell,michael_caine,7.0,0,2,2,2,1
14510,the_sword_and_the_rose,1952,sentimentale,91,gran_bretagna,ken_annakin,richard_todd,5.4,1,2,0,1,0
14511,the_broken_chain,1993,storico,100,usa,lamont_johnson,eric_schweig,6.5,1,2,1,2,0
14514,the_glass_slipper,1955,musicale,94,usa,charles_walters,leslie_caron,6.0,2,2,0,0,0
14515,luomo_che_sfido_lorganizzazione,1976,azione,85,italia,sergio_grieco,howard_ross,3.7,0,2,0,1,1
14519,ill_do_anything,1994,commedia,115,usa,james_l_brooks,nick_nolte,5.0,1,2,0,1,0
14520,professione_reporter,1974,drammatico,125,italia,michelangelo_antonioni,jack_nicholson,7.3,1,2,3,2,1
14523,quel_maledetto_treno_blindato,1977,guerra,100,italia,enzo_g_castellari,bo_svenson,6.2,0,1,1,1,0
14526,corri_ragazzo_corri,1980,commedia,95,cecoslovacchia,ladislav_smoljak,josef_abraham,7.0,2,1,0,0,0
14528,il_comandante,1964,commedia,109,italia,paolo_heusch,toto,6.2,2,2,0,1,0
14530,fellini_satyricon,1969,grottesco,135,italia,federico_fellini,martin_potter,7.3,1,2,3,1,1
14531,warlords_of_atlantis,1978,avventura,96,gran_bretagna,kevin_connor,doug_mcclure,6.4,1,2,0,2,0
14533,canyon_passage,1946,western,99,usa,jacques_tourneur,dana_andrews,7.1,0,3,2,3,0
14537,latino,1985,guerra,108,usa,haskell_wexler,robert_beltran,5.0,0,1,2,2,0
14538,the_ladykillers,1955,commedia,97,gran_bretagna,alexander_mackendrick,alec_guinness,7.6,3,3,2,3,1
14542,emperor_of_the_north_pole,1973,avventura,119,usa,robert_aldrich,lee_marvin,7.9,1,3,2,3,0
14543,les_aventures_darsene_lupin,1956,avventura,104,francia,jacques_becker,robert_lamoureux,6.0,2,2,0,1,0
14544,five_weeks_in_ballon,1962,avventura,101,usa,irwin_allen,red_buttons,5.5,1,2,0,1,0
14545,fletch_lives,1989,commedia,95,usa,michael_ritchie,chevy_chase,5.9,1,2,0,0,0
14546,kadisbellan,1993,commedia,101,svezia,ake_sandgren,stellan_skarsgard,6.5,1,3,2,1,1
14547,peewees_big_adventure,1985,commedia,90,usa,tim_burton,pee_wee_herman_paul_reubens,6.1,2,3,0,0,0
14548,limelight,1952,drammatico,144,usa,charles_chaplin,charles_chaplin,8.9,2,2,3,1,0
14549,sunrise_a_song_of_two_humans,1927,drammatico,97,usa,fw_murnau,george_o,9.1,2,3,2,3,2
14550,le_bossu,1959,avventura,104,francia,andre_hunebelle,jean_marais,6.0,1,3,0,2,1
14552,seventh_cavalry,1956,western,75,usa,joseph_h_lewis,randolph_scott,7.9,0,2,0,2,0
14553,man_in_the_saddle,1951,western,87,usa,andre_de_toth,randolph_scott,6.2,0,2,0,2,1
14554,night_of_the_comet,1984,fantasy,94,usa,thom_eberhardt,catherine_mary_stewart,5.2,1,2,0,2,1
14560,delirious,1991,commedia,96,usa,tom_manckiewicz,john_candy,5.8,1,2,0,1,0
14561,our_hospitality,1923,commedia,92,usa,buster_keaton,buster_keaton,8.2,3,3,0,2,0
14563,santa_claus__the_movie,1985,commedia,112,usa,jeannot_szwarc,john_lithgow,5.1,1,1,1,1,0
14565,vivi_o_preferibilmente_morti,1970,western,102,italia,duccio_tessari,giuliano_gemma,4.5,2,2,0,0,0
14566,the_king_and_i,1956,musicale,133,usa,walter_lang,yul_brynner,6.5,2,2,0,0,0
14567,oliver,1968,musicale,153,usa,carol_reed,ron_moody,7.0,2,3,2,0,0
14568,pardon_us,1931,commedia,56,usa,james_parrott,stan_laurel,7.0,4,4,3,3,3
14571,the_french_lieutenants_woman,1981,sentimentale,99,gran_bretagna,karel_reisz,meryl_streep,7.5,0,1,2,2,2
14572,hell_on_frisco_bay,1955,drammatico,98,usa,frank_tuttle,alan_ladd,6.5,0,3,0,3,0
14574,rent_a_kid,1995,commedia,87,usa,fred_gerber,leslie_nielsen,7.0,2,2,0,1,0
14578,last_man_standing,1996,thriller,88,usa,joseph_merhi,jeff_wincott,7.0,1,2,0,2,1
14582,battlestar_galactica,1979,fantasy,125,usa,richard_a_colla,richard_hatch,4.8,1,1,0,1,0
14583,a_christmas_story,1983,commedia,93,usa,bob_clark,peter_billingsley,6.8,3,3,1,1,1
14585,upperseven_luomo_da_uccidere,1967,spionaggio,104,italia,alberto_de_martino,paul_hubschmid,3.2,1,1,0,1,1
14586,wonder_woman,1974,azione,90,usa,vincent_mceveety,lynda_carter,6.8,1,2,0,1,1
14588,come_perdere_una_moglie_e_trovare_unamante,1978,commedia,104,italia,pasquale_festa_campanile,johnny_dorelli,4.3,2,3,1,1,3
14589,alexandre_le_bienheureux,1967,commedia,95,francia,yves_robert,philippe_noiret,7.4,3,2,2,1,0
14590,languidi_baci_perfide_carezze,1976,commedia,115,italia,alfredo_angeli,giovanna_ralli,4.1,2,2,1,1,1
14592,richie_rich,1994,commedia,95,usa,donald_petrie,macaulay_culkin,3.7,1,2,0,0,0
14593,disclosure,1994,drammatico,127,usa,barry_levinson,michael_douglas,5.4,0,2,0,2,2
14594,black_beauty,1994,commedia,85,usa,caroline_thompson,sean_bean,6.3,1,2,1,1,0
14595,lassie,1994,avventura,92,usa,daniel_petrie,thomas_guiry,6.1,1,2,0,0,0
14599,marooned,1969,fantasy,133,usa,john_sturges,gregory_peck,6.4,0,2,0,2,0
14601,cammina_cammina,1983,drammatico,171,italia,ermanno_olmi,alberto_fumagalli,6.6,0,2,2,1,0
14602,quatre_nuits_dun_reveur,1971,drammatico,91,francia,robert_bresson,isabelle_weingarten,7.2,1,2,4,1,1
14603,banshun,1949,drammatico,108,giappone,yasujiro_ozu,chishu_ryu,9.1,1,2,3,1,0
14608,panther,1995,drammatico,124,usa,mario_van_peebles,kadeem_hardison,7.5,1,3,2,3,0
14611,love_affair,1994,sentimentale,108,usa,glenn_gordon_caron,warren_beatty,5.0,0,2,0,0,1
14612,sugar_hill,1993,drammatico,123,usa,leon_ichaso,wesley_snipes,5.7,0,3,1,3,1
14614,love_in_the_afternoon,1957,commedia,126,usa,billy_wilder,gary_cooper,7.8,3,3,2,1,1
14616,il_processo_di_verona,1962,drammatico,144,italia,carlo_lizzani,silvana_mangano,7.4,0,2,3,3,0
14622,beyond_forgiveness,1994,poliziesco,90,usa,bob_misiorowski,thomas_ian_griffith,5.3,0,2,0,1,0
14625,la_strega_in_amore,1967,drammatico,110,italia,damiano_damiani,rosanna_schiaffino,5.5,0,2,2,2,1
14626,per_amore_per_magia,1967,musicale,110,italia,duccio_tessari,gianni_morandi,5.3,1,2,0,1,0
14628,jeff,1969,drammatico,90,francia,jean_herman,alain_delon,7.0,0,2,0,2,1
14629,al_piacere_di_rivederla,1977,commedia,102,italia,marco_leto,mioumiou,4.0,1,2,1,2,1
14630,the_caine_mutiny,1954,guerra,125,usa,edward_dmytryk,humphrey_bogart,8.0,1,3,3,3,0
14631,notre_dame_de_paris,1956,drammatico,104,francia,jean_delannoy,gina_lollobrigida,5.9,0,2,0,2,1
14632,les_parents_terribles,1948,drammatico,100,francia,jean_cocteau,jean_marais,7.5,1,2,2,3,1
14633,ad_ogni_costo,1967,azione,120,italia,giuliano_montaldo,janet_leigh,6.1,1,3,0,2,1
14634,dark_star,1974,fantasy,83,usa,john_carpenter,brian_narelle,7.1,2,2,1,1,0
14635,king_of_the_khyber_rifles,1953,avventura,99,usa,henry_king,tyrone_power,6.5,0,2,1,1,0
14637,the_earthling,1980,drammatico,99,usa,peter_collinson,william_holden,6.3,1,2,1,2,0
14642,desperate_trail,1994,western,93,usa,p_j_pesce,sam_elliott,6.3,1,2,0,2,0
14644,da_do_da__da_una_sponda_allaltra,1994,commedia,83,italia,nico_cirasola,toto_onnis,3.0,1,1,0,0,0
14646,ladri_si_nasce,1996,commedia,95,italia,pier_francesco_pingitore,pippo_franco,4.0,1,2,0,0,1
14649,una_stagione_allinferno,1971,biografico,130,italia,nelo_risi,terence_stamp,6.1,0,2,1,1,1
14650,the_ghost_and_mrs_muir,1947,sentimentale,104,usa,joseph_l_mankiewicz,gene_tierney,8.4,3,4,3,4,1
14652,the_purple_rose_of_cairo,1985,commedia,82,usa,woody_allen,mia_farrow,7.8,3,3,2,1,0
14653,killing_zoe,1993,noir,96,usa,roger_avary,eric_stoltz,6.7,1,3,0,3,1
14654,monkey_trouble,1994,commedia,95,italia,franco_amurri,thora_birch,4.7,1,2,0,1,0
14655,boiling_point,1993,poliziesco,90,usa,james_b_harris,wesley_snipes,5.3,1,3,0,2,0
14657,irma_la_douce,1963,commedia,146,usa,billy_wilder,shirley_maclaine,8.3,3,3,1,2,1
14658,quelquun_derriere_la_porte,1971,thriller,96,francia,nicolas_gessner,charles_bronson,4.4,1,3,2,3,2
14660,burning_secret,1988,drammatico,105,gran_bretagna,andrew_birkin,faye_dunaway,6.2,0,2,0,1,1
14662,liebelei,1932,drammatico,88,germania,max_ophuls,magda_schneider,8.6,0,4,1,2,1
14663,u_samogo_sinego_moria,1936,drammatico,69,urss,boris_barnet,elena_kuz,8.3,1,2,1,1,0
14664,miss_mend,1926,drammatico,45,urss,boris_barnet,vladimir_fogel,7.4,1,2,2,1,0
14666,the_kremlin_letter,1971,spionaggio,118,usa,john_huston,patrick_o,6.5,0,2,2,2,0
14667,dead_before_dawn,1993,thriller,95,usa,charles_correll,g_w_bailey,6.0,0,2,0,2,0
14670,seconds,1994,biografico,104,usa,john_g_avildsen,luke_perry,5.1,1,2,0,1,0
14671,the_shining_hour,1938,drammatico,76,usa,frank_borzage,joan_crawford,6.5,0,2,0,2,1
14672,the_watcher_in_the_woods,1980,horror,100,usa,john_hough,bette_davis,5.3,1,2,0,1,0
14673,airheads,1994,commedia,91,usa,michael_lehmann,steve_buscemi,5.9,3,2,0,0,0
14674,you_are_my_everything,1949,commedia,95,usa,walter_lang,dan_dailey,7.3,3,2,1,1,0
14675,true_identity,1991,commedia,95,usa,charles_lane,lenny_henry,5.0,2,2,0,1,0
14676,the_cheyenne_social_club,1970,western,103,usa,gene_kelly,james_stewart,6.3,2,2,0,1,0
14678,luci_del_varieta,1951,commedia,100,italia,alberto_lattuada,carla_del_poggio,7.5,2,3,1,0,1
14680,payback,1994,thriller,95,usa,anthony_hickox,c_thomas_howell,6.4,0,2,0,2,2
14681,la_ragazza_di_cortina,1994,thriller,104,italia,maurizio_vanni,vanessa_gravina,3.1,0,2,0,1,0
14682,day_of_the_badman,1957,western,83,usa,harry_keller,fred_macmurray,5.6,0,2,0,2,0
14683,delitto_sullautostrada,1982,commedia,91,italia,bruno_corbucci,tomas_milian,5.3,3,3,1,1,1
14684,treasure_island,1990,avventura,131,usa,fraser_c_heston,charlton_heston,8.1,1,4,1,2,0
14686,the_evil_empire,1991,poliziesco,115,usa,michael_karbelnikoff,christian_slater,5.1,0,3,0,2,0
14687,il_diario_di_una_schizofrenica,1968,drammatico,109,italia,nelo_risi,ghislaine_d,7.4,0,2,3,2,0
14688,vampira,1975,grottesco,90,gran_bretagna,clive_donner,david_niven,4.9,2,2,0,1,1
14689,die_puppe,1919,commedia,60,germania,ernst_lubitsch,ossi_oswalda,8.4,1,2,1,1,1
14693,the_forbidden_planet,1956,fantasy,98,usa,fred_m_wilcox,walter_pidgeon,7.4,2,3,2,4,0
14695,executive_action,1973,drammatico,91,usa,david_miller,burt_lancaster,6.4,1,2,1,2,0
14696,rimase_uno_solo_e_fu_la_morte_per_tutti,1972,western,84,italia,edward_g_muller_edoardo_mulargia,tony_kendall,4.5,0,2,0,2,0
14699,galileo,1975,biografico,145,gran_bretagna,joseph_losey,topol,7.0,0,0,3,0,0
14700,non_aspettare_django_spara,1968,western,87,italia,edward_g_muller_edoardo_mulargia,sean_todd,4.7,0,1,0,1,0
14701,le_bonheur_est_dans_le_pre,1995,commedia,95,francia,etienne_chatiliez,michel_serrault,7.3,2,2,0,2,1
14703,carlas_song,1996,drammatico,127,gran_bretagna,ken_loach,robert_carlyle,6.5,1,3,4,3,1
14704,striptease,1996,commedia,120,usa,andrew_bergman,demi_moore,3.9,1,2,0,1,2
14705,mission_impossible,1996,spionaggio,115,usa,brian_de_palma,tom_cruise,7.0,1,3,0,3,0
14706,la_mia_generazione,1995,drammatico,95,italia,wilma_labate,silvio_orlando,6.3,2,4,4,4,3
14707,natural_enemy,1997,thriller,88,canada,douglas_jackson,donald_sutherland,5.8,0,2,0,2,0
14708,normal_life,1996,thriller,98,usa,john_mcnaughton,ashley_judd,7.6,0,4,4,3,3
14709,independence_day,1996,fantasy,144,usa,roland_emmerich,bill_pullman,5.2,1,3,1,3,0
14711,toto_le_moko,1949,commedia,91,italia,carlo_ludovico_bragaglia,toto,7.0,4,1,0,0,1
14712,a_town_like_alice,1956,guerra,117,gran_bretagna,jack_lee,virginia_mckenna,7.6,0,1,2,2,0
14713,taras_bulba,1962,avventura,124,usa,j_lee_thompson,yul_brynner,6.3,0,2,1,2,0
14715,people_will_talk,1951,commedia,110,usa,joseph_l_mankiewicz,cary_grant,7.7,2,2,3,1,0
14717,love_letters,1945,drammatico,101,usa,william_dieterle,jennifer_jones,7.3,0,2,1,2,0
14718,bugie_rosse,1994,drammatico,90,italia,pierfrancesco_campanella,tomas_arana,2.1,1,1,0,1,1
14719,un_figlio_a_meta,1992,drammatico,90,italia,maurizio_lucidi,gigi_proietti,4.9,1,2,0,0,0
14721,no_one_could_protect_her,1996,thriller,88,usa,larry_shaw,joanna_kerns,6.7,0,2,0,3,0
14722,putevka_v_zizn,1931,drammatico,100,urss,nikolai_ekk,mikhail_zarov,6.9,0,2,4,3,0
14723,johnny_suede,1991,grottesco,100,usa,tom_dicillo,brad_pitt,6.8,1,2,1,1,1
14724,the_count_of_monte_cristo,1975,avventura,100,gran_bretagna,david_greene,richard_chamberlain,6.0,0,2,0,2,0
14725,len_deightons_bullet_to_beijing,1995,spionaggio,122,gran_bretagna,george_mihalka,michael_caine,5.4,2,3,1,2,2
14726,love_hurts,1989,commedia,110,usa,bud_yorkin,jeff_daniels,4.3,1,2,1,1,1
14727,jezebel,1938,melo,104,usa,william_wyler,bette_davis,8.5,1,2,2,2,1
14728,just_cause,1994,drammatico,102,usa,arne_glimcher,sean_connery,5.5,0,2,1,2,0
14729,mrs_parker_and_the_vicious_circle,1994,biografico,126,usa,alan_rudolph,jennnifer_jason_leigh,5.0,1,2,1,1,1
14730,regarde_les_hommes_tomber,1994,noir,100,francia,jacques_audiard,jeanlouis_trintignant,8.1,0,2,0,2,1
14733,heat_and_dust,1983,drammatico,133,gran_bretagna,james_ivory,julie_christie,6.5,0,2,0,0,1
14734,westward_ho_the_wagons,1957,western,90,usa,william_beaudine,fier_parker,6.0,1,2,0,1,0
14735,la_notte_che_evelyn_usci_dalla_tomba,1971,thriller,99,italia,emilio_p_miraglia,anthony_steffen,5.5,1,3,2,2,2
14736,la_moglie_vergine,1975,commedia,100,italia,franco_martinelli,edwige_fenech,3.3,1,2,0,0,3
14739,tout_ca_pour_ca,1993,commedia,116,francia,claude_lelouch,fabrice_luchini,6.3,1,3,0,2,1
14740,ostinato_destino,1992,thriller,102,italia,gianfranco_albano,monica_bellucci,4.0,0,1,1,1,0
14741,the_hunters,1958,guerra,108,usa,dick_powell,robert_mitchum,6.5,0,2,0,2,0
14742,jesse__lester,1972,western,100,italia,james_london,richard_harrison,5.0,1,2,0,1,0
14744,carousel,1956,musicale,128,usa,henry_king,gordon_macrae,6.0,1,2,1,2,0
14745,fate_is_a_hunter,1964,thriller,106,usa,ralph_nelson,glenn_ford,7.0,0,3,1,2,0
14746,the_stranglers_of_bombay,1960,horror,80,gran_bretagna,terence_fisher,guy_rolfe,6.0,1,2,0,3,2
14747,the_curse_of_the_mummys_tomb,1964,horror,80,gran_bretagna,michael_carreras,terence_morgan,4.8,1,2,0,3,0
14749,sanremo_la_grande_sfida,1960,musicale,85,italia,piero_vivarelli,mario_carotenuto,3.7,2,2,0,0,0
14750,nemesis__nebula,1995,fantasy,95,usa,albert_pyun,sue_price,5.4,0,2,0,1,0
14751,the_man_in_the_gray_flannel_suit,1956,drammatico,124,usa,nunnally_johnson,gregory_peck,6.5,2,3,4,4,2
14754,waynes_world_,1993,commedia,94,usa,stephen_surjik,mike_myers,5.3,3,3,0,0,0
14756,st_helens,1981,drammatico,90,usa,ernest_pintoff,art_carney,5.3,0,2,1,2,0
14757,gorgo,1960,fantasy,78,gran_bretagna,eugene_lourie,bill_travers,5.6,1,2,1,2,0
14761,ludienza,1971,grottesco,112,italia,marco_ferreri,enzo_jannacci,7.5,1,2,3,1,1
14764,falling_in_love_again,1980,commedia,95,usa,steven_paul,elliott_gould,5.5,1,2,1,0,0
14766,la_chasse_aux_papillons,1991,grottesco,115,francia,otar_iosseliani,narda_blanchet,6.9,2,2,3,2,0
14767,lamico_immaginario,1994,drammatico,85,italia,nico_d,victor_cavallo,7.1,0,2,2,2,1
14772,per_sempre__forever,1991,drammatico,96,italia,walter_hugo_khouri,ben_gazzara,3.8,0,2,0,1,2
14776,the_war_of_the_roses,1989,grottesco,116,usa,danny_devito,michael_douglas,7.3,2,3,2,3,2
14777,the_puppet_masters,1994,fantasy,108,usa,stuart_orme,donald_sutherland,4.9,0,2,0,2,0
14778,street_fighter,1995,azione,97,usa,steven_e_de_souza,jeanclaude_van_damme,3.5,1,2,0,1,0
14779,funny_bones,1995,commedia,126,usa,peter_chelsom,oliver_platt,7.0,2,2,2,2,1
14783,la_battaglia_di_maratona,1960,storico,84,italia,bruno_vailati,steve_reeves,4.5,1,2,0,2,0
14786,an_inconvenient_woman,1991,thriller,126,usa,larry_elikann,rebecca_de_mornay,8.0,0,3,0,2,1
14787,apres_lamour,1992,commedia,104,francia,diane_kurys,isabelle_huppert,6.5,1,2,1,2,1
14788,satanik,1968,drammatico,85,italia,piero_vivarelli,magda_konopka,4.0,1,2,0,2,1
14789,strange_lady_in_town,1956,western,118,usa,mervyn_leroy,greer_garson,6.4,1,2,1,2,0
14790,chase_a_crooked_shadow,1958,thriller,87,gran_bretagna,michael_anderson,richard_todd,7.5,2,4,3,4,2
14791,the_vips,1963,commedia,119,usa,anthony_asquith,richard_burton,5.3,2,2,0,0,0
14792,feuer_eis__dynamit,1990,avventura,106,germania,willy_bogner,roger_moore,4.7,1,2,0,0,0
14793,the_black_windmill,1974,spionaggio,105,usa,don_siegel,michael_caine,6.8,0,3,2,3,1
14797,sasom_i_en_spegel,1960,drammatico,89,svezia,ingmar_bergman,harriet_andersson,8.4,1,2,5,3,2
14798,ansiktet,1958,drammatico,101,svezia,ingmar_bergman,max_von_sydow,8.1,0,2,3,2,0
14799,nattvardsgasterna,1963,drammatico,81,svezia,ingmar_bergman,gunnar_bjornstrand,8.4,0,2,4,2,0
14800,sommarlek,1951,drammatico,96,svezia,ingmar_bergman,majbritt_nilsson,7.7,0,2,3,1,0
14801,sommarnattens_leende,1955,commedia,110,svezia,ingmar_bergman,ulla_jacobsson,7.8,3,3,1,1,2
14803,arabesque,1966,commedia,118,usa,stanley_donen,gregory_peck,6.4,2,3,1,2,1
14805,princess_caraboo,1994,avventura,96,usa,michael_austin,phoebe_cates,5.5,1,2,1,1,0
14806,le_garcu,1995,drammatico,95,francia,maurice_pialat,gerard_depardieu,7.3,1,3,2,1,1
14807,the_trollenberg_terror,1958,fantasy,84,gran_bretagna,quentin_lawrence,forrest_tucker,5.5,0,2,0,2,0
14808,homeboy,1988,drammatico,110,usa,michael_seresin,mickey_rourke,5.2,0,1,0,1,0
14809,cornered,1945,drammatico,102,usa,edward_dmytryk,dick_powell,6.6,0,2,2,2,0
14810,the_favor,1994,commedia,97,usa,donald_petrie,harley_jane_kozak,5.3,1,2,0,0,2
14813,rossini,1942,biografico,112,italia,mario_bonnard,nino_besozzi,5.0,1,2,0,2,0
14814,e_la_nave_va,1983,grottesco,132,italia,federico_fellini,freddie_jones,7.5,2,2,3,1,0
14817,trail_of_tears,1995,drammatico,88,usa,donald_wrye,pam_dawber,4.5,0,2,2,2,0
14819,getting_even_with_dad,1994,commedia,110,usa,howard_deutch,macaulay_culkin,4.0,2,2,0,1,0
14821,il_figlio_di_cleopatra,1965,avventura,80,italia,ferdinando_baldi,mark_damon,5.0,1,2,0,1,0
14822,iron_eagle,1985,avventura,103,usa,sidney_j_furie,louis_gossett_jr,4.4,0,3,0,2,0
14824,the_rapture,1991,drammatico,90,usa,michael_tolkin,mimi_rogers,5.3,0,1,0,1,2
14827,pin,1989,horror,103,usa,sandor_stern,david_hewlett,7.3,1,2,0,2,1
14828,lelisir_damore,1946,musicale,85,italia,mario_costa,nelly_corradi,4.8,2,2,0,1,1
14830,legends_of_the_fall,1994,drammatico,133,usa,edward_zwick,brad_pitt,5.2,0,2,1,2,1
14834,a_blueprint_for_murder,1953,drammatico,77,usa,andrew_l_stone,jean_peters,5.9,0,2,0,2,0
14835,deep_waters,1948,avventura,85,usa,henry_king,jean_peters,6.4,1,3,4,3,0
14837,i_due_pericoli_pubblici,1964,commedia,85,italia,lucio_fulci,franco_franchi,4.9,1,2,0,0,0
14838,the_haunting_of_lisa,1996,thriller,90,usa,don_mcbrearty,cheryl_ladd,6.8,0,2,0,3,0
14839,when_friendship_kills,1996,drammatico,90,usa,james_a_contner,lynda_carter,6.3,0,2,0,2,1
14840,murderock_uccide_a_passo_di_danza,1984,thriller,90,italia,lucio_fulci,olga_karlatos,4.8,0,2,1,3,1
14841,la_dentelliere,1977,drammatico,100,svizzera,claude_goretta,isabelle_huppert,7.7,0,2,2,2,1
14844,leroe_della_strada,1948,commedia,86,italia,carlo_borghesio,erminio_macario,6.4,2,2,0,1,0
14845,hard_times,1975,drammatico,97,usa,walter_hill,charles_bronson,7.2,2,3,1,3,1
14846,the_good_old_boys,1995,western,120,usa,tommy_lee_jones,tommy_lee_jones,7.2,1,2,0,2,0
14848,the_lighthorsemen,1988,avventura,110,australia,simon_wincer,jon_blake,6.4,0,2,0,2,0
14849,teo,1997,drammatico,90,italia,cinzia_th_torrini,ludgero_fortes_dos_santos,6.5,1,1,2,2,1
14851,scam,1993,drammatico,105,usa,john_flynn,christopher_walken,7.0,1,2,0,2,1
14852,pow_the_escape,1986,guerra,90,usa,gideon_amir,david_carradine,6.0,0,2,1,2,0
14853,up_close__personal,1996,sentimentale,124,usa,jon_avnet,robert_redford,5.3,1,2,0,1,0
14854,vesna_va_veloce,1996,drammatico,92,italia,carlo_mazzacurati,tereza_zajickova,6.7,2,3,2,2,1
14857,colpo_di_luna,1995,drammatico,91,italia,alberto_simone,tcheky_karyo,3.3,0,2,2,1,0
